
============  18-05-23 11:04:59  ==============
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 653
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-RILC: [0] [0653]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,105,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.073   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,105,4,28,0,"3F007F105F3A"
05-23 11:06:07.083   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.083   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.083   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.083   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.083   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.083   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.083   181   247 D use-Rlog/RLOG-RILC: [0] [0653]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.083   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.083   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.083   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.083   698   747 D RILJ    : [0][4301]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.083   698   779 D RILJ    : [0][4302]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,106,4,28 aid: null
05-23 11:06:07.093   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.093   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.093   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 654
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-RILC: [0] [0654]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,106,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.093   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,106,4,28,0,"3F007F105F3A"
05-23 11:06:07.103   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.103   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.103   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.103   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.103   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.103   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.103   181   247 D use-Rlog/RLOG-RILC: [0] [0654]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.103   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.103   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.103   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.103   698   747 D RILJ    : [0][4302]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.103   698   779 D RILJ    : [0][4303]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,107,4,28 aid: null
05-23 11:06:07.113   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.113   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.113   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 655
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-RILC: [0] [0655]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,107,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.113   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,107,4,28,0,"3F007F105F3A"
05-23 11:06:07.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RILC: [0] [0655]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.123   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.123   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.123   698   747 D RILJ    : [0][4303]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.123   698   779 D RILJ    : [0][4304]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,108,4,28 aid: null
05-23 11:06:07.123   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.123   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.123   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.123   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 656
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RILC: [0] [0656]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,108,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.123   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.133   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,108,4,28,0,"3F007F105F3A"
05-23 11:06:07.143   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.143   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.143   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.143   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RILC: [0] [0656]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.143   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.143   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.143   698   747 D RILJ    : [0][4304]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.143   698   779 D RILJ    : [0][4305]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,109,4,28 aid: null
05-23 11:06:07.143   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.143   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.143   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 657
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RILC: [0] [0657]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,109,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.143   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,109,4,28,0,"3F007F105F3A"
05-23 11:06:07.163   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.163   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.163   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.163   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RILC: [0] [0657]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.163   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.163   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.163   698   747 D RILJ    : [0][4305]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.163   698   779 D RILJ    : [0][4306]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,110,4,28 aid: null
05-23 11:06:07.163   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.163   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.163   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.163   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 658
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RILC: [0] [0658]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,110,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.163   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.173   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,110,4,28,0,"3F007F105F3A"
05-23 11:06:07.183   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.183   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.183   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.183   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RILC: [0] [0658]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.183   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.183   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.183   698   747 D RILJ    : [0][4306]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.183   698   779 D RILJ    : [0][4307]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,111,4,28 aid: null
05-23 11:06:07.183   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.183   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.183   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 659
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RILC: [0] [0659]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,111,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.183   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,111,4,28,0,"3F007F105F3A"
05-23 11:06:07.203   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.203   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.203   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.203   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RILC: [0] [0659]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.203   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.203   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.203   698   747 D RILJ    : [0][4307]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.203   698   779 D RILJ    : [0][4308]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,112,4,28 aid: null
05-23 11:06:07.203   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.203   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.203   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 660
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RILC: [0] [0660]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,112,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.203   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,112,4,28,0,"3F007F105F3A"
05-23 11:06:07.223   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.223   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.223   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.223   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RILC: [0] [0660]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.223   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.223   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.223   698   747 D RILJ    : [0][4308]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.223   698   779 D RILJ    : [0][4309]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,113,4,28 aid: null
05-23 11:06:07.223   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.223   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.223   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 661
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RILC: [0] [0661]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,113,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.223   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,113,4,28,0,"3F007F105F3A"
05-23 11:06:07.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RILC: [0] [0661]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.243   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.243   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.243   698   747 D RILJ    : [0][4309]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.243   698   779 D RILJ    : [0][4310]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,114,4,28 aid: null
05-23 11:06:07.243   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.243   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.243   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 662
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RILC: [0] [0662]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,114,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.243   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.253   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.253   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,114,4,28,0,"3F007F105F3A"
05-23 11:06:07.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:07.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:07.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RILC: [0] [0662]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:07.263   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:07.263   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:07.263   698   747 D RILJ    : [0][4310]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:07.263   698   779 D RILJ    : [0][4311]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,115,4,28 aid: null
05-23 11:06:07.263   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:07.263   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:07.263   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 663
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RILC: [0] [0663]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,115,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:07.263   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,115,4,28,0,"3F007F105F3A"
