
============  18-05-23 11:27:13  ==============
05-23 11:29:08.562   671   942 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:08.562   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:08.562   592   686 W SignalStrength: getLevel=4
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLevel=4
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLevel=4
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.572   671   671 W SignalStrength: getLevel=4
05-23 11:29:08.582   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.582   925   925 W SignalStrength: getLevel=4
05-23 11:29:08.843   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:08.853   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:08.853   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.853   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:08.853   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:08.853   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.853   671   671 W SignalStrength: getLevel=4
05-23 11:29:08.933   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=49 rxSum=33} preTxRxSum={txSum=49 rxSum=33}
05-23 11:29:08.933   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:08.933   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=NONE
05-23 11:29:08.933   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.933   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:08.933   671   671 W SignalStrength: getLevel=4
05-23 11:29:09.553   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,24,78
05-23 11:29:09.553   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:09.553   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=78,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:09.553   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:09.553   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:09.563   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:09.563   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:09.563   592   866 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:09.563   592   866 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.563   671   687 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:09.563   925   958 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:09.563   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.563   671   671 W SignalStrength: getLevel=4
05-23 11:29:09.563   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.563   592   866 W SignalStrength: getLevel=4
05-23 11:29:09.573   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.573   671   671 W SignalStrength: getLevel=4
05-23 11:29:09.573   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.583   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.583   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.593   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.593   671   671 W SignalStrength: getLevel=4
05-23 11:29:09.603   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:09.603   925   925 W SignalStrength: getLevel=4
05-23 11:29:09.814   700   713 D TD      : switchWIFI in TDPhone.java
05-23 11:29:09.814   700   713 D RILJ    : [0]switchWIFI in RILJ!
05-23 11:29:09.814   700   713 D RILJ    : [0][4507]> RIL_REQUEST_SWITCH_WIFI
05-23 11:29:09.814   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:09.824   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:09.824   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RILC: [0] PCB request code 5062 token 859
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RILC: [0] [0859]> SWITCH_WIFI (0)
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] onRequest: SWITCH_WIFI sState=4
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] enter to handle event: RIL_REQUEST_SWITCH_WIFI
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] RIL_REQUEST_SWITCH_3_WIRE to data value: 4
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPCLB=4
05-23 11:29:09.824   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] response of RIL_REQUEST_SWITCH_WIFI: success!
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RILC: [0] [0859]< SWITCH_WIFI
05-23 11:29:09.824   182   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:29:09.824   182   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
05-23 11:29:09.824   700   751 D RILJ    : [0][4507]< RIL_REQUEST_SWITCH_WIFI 
05-23 11:29:09.944   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=49 rxSum=33} preTxRxSum={txSum=49 rxSum=33}
05-23 11:29:09.944   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:10.554   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,24,78
05-23 11:29:10.554   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:10.554   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=78,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:10.554   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:10.554   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:10.554   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:10.554   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:10.564   592  1401 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:10.564   592  1401 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.564   671   942 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:10.564   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:10.564   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.564   671   671 W SignalStrength: getLevel=4
05-23 11:29:10.564   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.564   592  1401 W SignalStrength: getLevel=4
05-23 11:29:10.574   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.574   671   671 W SignalStrength: getLevel=4
05-23 11:29:10.574   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.584   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.584   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.594   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.594   671   671 W SignalStrength: getLevel=4
05-23 11:29:10.594   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:10.604   925   925 W SignalStrength: getLevel=4
05-23 11:29:10.945   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=49 rxSum=33} preTxRxSum={txSum=49 rxSum=33}
05-23 11:29:10.945   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:11.555   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,24,78
05-23 11:29:11.555   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:11.555   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=78,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:11.555   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:11.565   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:11.565   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:11.565   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:11.565   592   866 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:11.565   671   943 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:11.565   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.565   925   958 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:11.565   671   671 W SignalStrength: getLevel=4
05-23 11:29:11.565   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.575   592   866 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.575   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.575   592   866 W SignalStrength: getLevel=4
05-23 11:29:11.575   925   925 W SignalStrength: getLevel=4
05-23 11:29:11.575   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.575   671   671 W SignalStrength: getLevel=4
05-23 11:29:11.575   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.585   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.585   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.585   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:11.585   671   671 W SignalStrength: getLevel=4
05-23 11:29:11.695   700   710 D RILJ    : [0][4508]> OEM_HOOK_STRINGS
05-23 11:29:11.695   700   710 D use-Rlog/RLOG-PHONE: wait for done
05-23 11:29:11.695   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:11.695   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:11.695   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:29:11.695   182   758 D use-Rlog/RLOG-RILC: [0] PCB request code 60 token 860
05-23 11:29:11.695   182   758 D use-Rlog/RLOG-RILC: [0] [0860]> OEM_HOOK_STRINGS (AT+ARMLOG?)
05-23 11:29:11.695   182   758 D use-Rlog/RLOG-RIL: [0] onRequest: OEM_HOOK_STRINGS sState=4
05-23 11:29:11.695   182   758 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:29:11.695   182   758 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RIL: [0] got OEM_HOOK_STRINGS: 0x0xb683bce0 4
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RIL: [0] > 'AT+ARMLOG?'
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RIL: [0] >>> 'AT+ARMLOG?'
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+ARMLOG?
05-23 11:29:11.705   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +ARMLOG: 1
05-23 11:29:11.705   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RILC: [0] [0860]< OEM_HOOK_STRINGS {+ARMLOG: 1
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RILC: OK
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RILC: }
05-23 11:29:11.705   182   758 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:29:11.705   700   751 D RILJ    : [0][4508]< OEM_HOOK_STRINGS {+ARMLOG: 1
05-23 11:29:11.705   700   751 D RILJ    : OK
05-23 11:29:11.705   700   751 D RILJ    : }
05-23 11:29:11.705   700  1533 D use-Rlog/RLOG-PHONE: SEND_AT_COMPLETE
05-23 11:29:11.705   182   758 I use-Rlog/RLOG-RILC: [0] -->CommandThread [758] free one command
05-23 11:29:11.716   700   710 D use-Rlog/RLOG-PHONE: done
05-23 11:29:11.826   700   819 D TD      : switchWIFI in TDPhone.java
05-23 11:29:11.826   700   819 D RILJ    : [0]switchWIFI in RILJ!
05-23 11:29:11.826   700   819 D RILJ    : [0][4509]> RIL_REQUEST_SWITCH_WIFI
05-23 11:29:11.826   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:11.826   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:11.826   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RILC: [0] PCB request code 5062 token 861
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RILC: [0] [0861]> SWITCH_WIFI (1)
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] onRequest: SWITCH_WIFI sState=4
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] enter to handle event: RIL_REQUEST_SWITCH_WIFI
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] RIL_REQUEST_SWITCH_3_WIRE to data value: 5
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPCLB=5
05-23 11:29:11.826   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] response of RIL_REQUEST_SWITCH_WIFI: success!
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RILC: [0] [0861]< SWITCH_WIFI
05-23 11:29:11.826   182   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:29:11.826   182   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
05-23 11:29:11.826   700   751 D RILJ    : [0][4509]< RIL_REQUEST_SWITCH_WIFI 
05-23 11:29:11.956   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=49 rxSum=33} preTxRxSum={txSum=49 rxSum=33}
05-23 11:29:11.956   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:12.006   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:12.006   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:12.016   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:12.016   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.016   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:12.016   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.016   671   671 W SignalStrength: getLevel=4
05-23 11:29:12.286   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:12.286   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=true mIsWifiConnected=false
05-23 11:29:12.286   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:12.286   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=true mIsWifiConnected=false
05-23 11:29:12.296   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.306   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.306   671   671 W SignalStrength: getLevel=4
05-23 11:29:12.536  1550  1550 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
05-23 11:29:12.536  1550  1550 D TelephonyManager: /proc/cmdline=
05-23 11:29:12.556   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,24,78
05-23 11:29:12.556   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:12.556   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=78,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:12.556   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:12.556   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:12.556   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:12.566   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:12.566   592   866 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:12.566   671   942 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:12.566   592   866 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.566   592   866 W SignalStrength: getLevel=4
05-23 11:29:12.566   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.566   671   671 W SignalStrength: getLevel=4
05-23 11:29:12.566   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:12.566   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.566   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.566   925   925 W SignalStrength: getLevel=4
05-23 11:29:12.576   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.576   671   671 W SignalStrength: getLevel=4
05-23 11:29:12.576   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.576   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.576   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.586   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.586   671   671 W SignalStrength: getLevel=4
05-23 11:29:12.927  1565  1565 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
05-23 11:29:12.927  1565  1565 D TelephonyManager: /proc/cmdline=
05-23 11:29:12.957   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=55 rxSum=37} preTxRxSum={txSum=49 rxSum=33}
05-23 11:29:12.957   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=6 received=4
05-23 11:29:12.957   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=DATAINANDOUT
05-23 11:29:12.967   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.967   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:12.967   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.487   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.STATE_CHANGE
05-23 11:29:13.487   700   700 D DCT     : [DcT(0)] NETWORK_STATE_CHANGED_ACTION: mIsWifiConnected=false
05-23 11:29:13.487   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.STATE_CHANGE
05-23 11:29:13.497   700   700 D DCT     : [DcT(1)] NETWORK_STATE_CHANGED_ACTION: mIsWifiConnected=false
05-23 11:29:13.497   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.497   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:13.497   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:13.497   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:13.507   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.507   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.507   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:13.517   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.517   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.517   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.537  1579  1579 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
